,model1_fc1,model1_fc2,model2_fc1,model2_fc2,model2_wa1,model2_wa2,model1_wa1,model1_wa2,train_epoch
228,33036.05859375,578.9669189453125,33037.6640625,580.28564453125,33037.5625,580.2632446289062,33035.9921875,578.871337890625,39
229,33036.1484375,579.002685546875,33037.4765625,580.3615112304688,33038.203125,580.4078369140625,33036.55078125,579.139892578125,39
230,33036.7421875,579.38623046875,33038.359375,580.583251953125,33037.7265625,580.6243286132812,33036.45703125,579.3178100585938,39
231,33037.0703125,579.72265625,33038.6328125,580.896728515625,33038.140625,580.8707885742188,33036.8203125,579.7271728515625,39
232,33037.15625,579.9063720703125,33038.9921875,581.1726684570312,33038.66015625,581.0946044921875,33037.203125,579.9555053710938,39
233,33037.5625,580.2632446289062,33039.390625,581.5018310546875,33039.53515625,581.4888916015625,33037.6640625,580.28564453125,39
234,33039.53515625,581.4888916015625,33040.84765625,582.85693359375,33041.1484375,582.8729248046875,33039.390625,581.5018310546875,40
235,33039.5703125,581.694580078125,33041.3515625,583.047119140625,33041.17578125,583.026611328125,33039.93359375,581.658935546875,40
236,33040.0390625,581.97998046875,33041.8046875,583.3026123046875,33041.265625,583.229736328125,33039.89453125,581.8856201171875,40
237,33040.328125,582.29296875,33042.09765625,583.5146484375,33041.54296875,583.5178833007812,33040.21484375,582.2532958984375,40
238,33040.8125,582.5093994140625,33042.4453125,583.7686157226562,33042.109375,583.7626953125,33040.2734375,582.5241088867188,40
239,33041.1484375,582.8729248046875,33042.8671875,584.1163330078125,33042.91796875,584.164794921875,33040.84765625,582.85693359375,40
240,33042.91796875,584.164794921875,33044.8828125,585.598388671875,33044.1875,585.5350341796875,33042.8671875,584.1163330078125,41
241,33043.04296875,584.3917236328125,33044.2265625,585.6746826171875,33045.3984375,585.7409057617188,33043.48046875,584.329345703125,41
242,33043.8046875,584.6405639648438,33045.5546875,585.9576416015625,33044.55078125,585.9231567382812,33043.1953125,584.61865234375,41
243,33044.203125,584.9825439453125,33045.5234375,586.23388671875,33045.2421875,586.2128295898438,33043.45703125,584.9848022460938,41
244,33044.125,585.2124633789062,33045.96484375,586.47412109375,33045.72265625,586.5047607421875,33044.05078125,585.235107421875,41
245,33044.1875,585.5350341796875,33046.30859375,586.874755859375,33046.5859375,586.7918701171875,33044.8828125,585.598388671875,41
246,33046.5859375,586.7918701171875,33048.04296875,588.2256469726562,33048.0234375,588.1881103515625,33046.30859375,586.874755859375,42
247,33046.71484375,587.1334228515625,33048.46875,588.316650390625,33048.13671875,588.3611450195312,33046.88671875,586.9803466796875,42
248,33047.0703125,587.336181640625,33048.15234375,588.575927734375,33048.9375,588.5648803710938,33047.03125,587.3193969726562,42
249,33047.21484375,587.6014404296875,33048.9609375,588.8665771484375,33048.78515625,588.8615112304688,33047.4375,587.6483764648438,42
250,33047.63671875,587.852294921875,33049.2734375,589.0572509765625,33049.3046875,589.071533203125,33047.5546875,587.8951416015625,42
251,33048.0234375,588.1881103515625,33049.75390625,589.4068603515625,33050.0,589.3843383789062,33048.04296875,588.2256469726562,42
252,33050.0,589.3843383789062,33051.515625,590.7760009765625,33051.484375,590.7601318359375,33049.75390625,589.4068603515625,43
253,33049.828125,589.6875610351562,33051.6875,590.9140014648438,33051.80859375,590.861083984375,33050.6875,589.5510864257812,43
254,33050.68359375,589.9232177734375,33052.0859375,591.127197265625,33051.90234375,591.10888671875,33050.36328125,589.872802734375,43
255,33050.984375,590.2199096679688,33052.36328125,591.4176025390625,33052.2734375,591.4356079101562,33050.65234375,590.205078125,43
256,33051.09765625,590.4285888671875,33052.69921875,591.6474609375,33052.85546875,591.6824951171875,33051.0390625,590.448486328125,43
257,33051.484375,590.7601318359375,33053.265625,592.0007934570312,33053.4140625,591.9674682617188,33051.515625,590.7760009765625,43
258,33053.4140625,591.9674682617188,33054.765625,593.2811279296875,33054.94140625,593.259521484375,33053.265625,592.0007934570312,44
259,33053.625,592.2366333007812,33054.93359375,593.422119140625,33055.27734375,593.3988647460938,33053.68359375,592.102783203125,44
260,33054.125,592.439208984375,33055.46875,593.6605224609375,33055.234375,593.57470703125,33053.7109375,592.4498901367188,44
261,33054.3359375,592.7249755859375,33055.63671875,593.8966064453125,33055.64453125,593.8876953125,33054.1015625,592.7760009765625,44
262,33054.546875,592.97998046875,33055.85546875,594.1009521484375,33056.28125,594.1221923828125,33054.35546875,592.960205078125,44
263,33054.94140625,593.259521484375,33056.7734375,594.457275390625,33056.5390625,594.4138793945312,33054.765625,593.2811279296875,44
264,33056.5390625,594.4138793945312,33058.18359375,595.7091674804688,33058.2578125,595.7498779296875,33056.7734375,594.457275390625,45
265,33057.09765625,594.6925659179688,33058.3671875,595.90380859375,33058.7109375,595.8873291015625,33056.90625,594.5565185546875,45
266,33057.4140625,594.9097900390625,33058.9296875,596.1123657226562,33058.640625,596.130615234375,33057.1171875,594.8545532226562,45
267,33057.7890625,595.1415405273438,33059.09375,596.42529296875,33059.0234375,596.3819580078125,33057.28515625,595.1995849609375,45
268,33057.609375,595.4103393554688,33059.53125,596.6212158203125,33059.453125,596.6119384765625,33057.96484375,595.4081420898438,45
269,33058.2578125,595.7498779296875,33059.96484375,596.93017578125,33060.15625,596.9352416992188,33058.18359375,595.7091674804688,45
270,33060.15625,596.9352416992188,33061.671875,598.196044921875,33061.5859375,598.2154541015625,33059.96484375,596.93017578125,46
271,33060.4921875,597.072998046875,33061.75,598.3681640625,33062.11328125,598.316162109375,33060.328125,597.1219482421875,46
272,33060.7421875,597.3237915039062,33061.8671875,598.623779296875,33062.46484375,598.502197265625,33060.640625,597.4080200195312,46
273,33060.875,597.71875,33062.4765625,598.8515014648438,33062.38671875,598.813720703125,33061.140625,597.6624755859375,46
274,33061.21875,597.8831176757812,33063.0859375,599.0576782226562,33062.6484375,599.06396484375,33061.28515625,597.918212890625,46
275,33061.5859375,598.2154541015625,33063.2734375,599.3814697265625,33063.609375,599.3984985351562,33061.671875,598.196044921875,46
276,33063.609375,599.3984985351562,33064.953125,600.6578369140625,33065.046875,600.6616821289062,33063.2734375,599.3814697265625,47
277,33063.44921875,599.5621337890625,33065.2109375,600.7423706054688,33065.3203125,600.81591796875,33064.109375,599.5571899414062,47
278,33064.15625,599.796630859375,33065.40234375,601.005859375,33065.55078125,600.9503173828125,33063.88671875,599.7901611328125,47
279,33064.43359375,600.0899047851562,33065.5859375,601.2281494140625,33065.859375,601.2501220703125,33064.17578125,600.1082763671875,47
280,33064.59765625,600.3363037109375,33066.171875,601.4801025390625,33066.16015625,601.4642333984375,33064.5078125,600.338134765625,47
281,33065.046875,600.6616821289062,33066.69921875,601.76806640625,33066.76171875,601.797119140625,33064.953125,600.6578369140625,47
282,33066.76171875,601.797119140625,33068.234375,603.025146484375,33068.375,603.0592651367188,33066.69921875,601.76806640625,48
283,33067.0078125,602.0145263671875,33068.671875,603.156005859375,33068.3984375,603.1105346679688,33067.1640625,601.920654296875,48
284,33067.73828125,602.2192993164062,33068.45703125,603.331787109375,33069.0703125,603.3775634765625,33066.9140625,602.1739501953125,48
285,33067.26953125,602.5146484375,33069.328125,603.6392822265625,33068.7265625,603.635498046875,33067.953125,602.4660034179688,48
286,33067.8828125,602.7167358398438,33069.6875,603.8901977539062,33069.2578125,603.8560791015625,33067.890625,602.7340698242188,48
287,33068.375,603.0592651367188,33069.796875,604.1786499023438,33070.27734375,604.1898803710938,33068.234375,603.025146484375,48
288,33070.27734375,604.1898803710938,33071.671875,605.3880004882812,33071.515625,605.386474609375,33069.796875,604.1786499023438,49
289,33069.9375,604.3504028320312,33071.7421875,605.5333862304688,33072.04296875,605.5604248046875,33070.8125,604.281494140625,49
290,33070.7265625,604.5806884765625,33072.28125,605.7195434570312,33071.94140625,605.7562866210938,33070.5703125,604.5462646484375,49
291,33071.15625,604.8572998046875,33072.48828125,606.020751953125,33072.234375,605.9881591796875,33070.703125,604.837646484375,49
292,33071.265625,605.0696411132812,33072.76171875,606.2377319335938,33072.796875,606.2103271484375,33071.140625,605.1112060546875,49
293,33071.515625,605.386474609375,33073.421875,606.5491943359375,33073.296875,606.5883178710938,33071.671875,605.3880004882812,49
294,33073.296875,606.5883178710938,33074.7734375,607.8037109375,33075.09765625,607.813232421875,33073.421875,606.5491943359375,50
295,33073.80078125,606.732666015625,33075.203125,607.8485717773438,33075.140625,607.9652099609375,33073.5859375,606.7220458984375,50
296,33073.9140625,606.9986572265625,33075.19140625,608.1153564453125,33075.5703125,608.0985717773438,33074.0234375,606.9188232421875,50
297,33074.203125,607.2779541015625,33075.7109375,608.3448486328125,33075.57421875,608.3775634765625,33074.3515625,607.2591552734375,50
298,33074.7421875,607.5062866210938,33076.0078125,608.5809326171875,33076.16015625,608.5834350585938,33074.37109375,607.518798828125,50
299,33075.09765625,607.813232421875,33076.48046875,608.888427734375,33076.78515625,608.92138671875,33074.7734375,607.8037109375,50
300,33076.78515625,608.92138671875,33078.328125,610.0947265625,33078.03125,610.1163940429688,33076.48046875,608.888427734375,51
301,33076.6484375,609.056396484375,33078.06640625,610.2002563476562,33078.921875,610.2518310546875,33077.3125,609.07958984375,51
302,33077.3125,609.326416015625,33078.80859375,610.5078125,33078.71484375,610.4195556640625,33077.1953125,609.26318359375,51
303,33077.4375,609.599853515625,33078.89453125,610.7750854492188,33079.1796875,610.73095703125,33077.6015625,609.5511474609375,51
304,33078.0859375,609.7824096679688,33079.5390625,610.9666748046875,33079.3828125,610.9495849609375,33077.421875,609.7750244140625,51
305,33078.03125,610.1163940429688,33079.8515625,611.2432250976562,33080.0625,611.23486328125,33078.328125,610.0947265625,51
306,33080.0625,611.23486328125,33081.43359375,612.4323120117188,33081.515625,612.4005737304688,33079.8515625,611.2432250976562,52
307,33080.3515625,611.39990234375,33081.78125,612.5178833007812,33081.76953125,612.5753173828125,33080.23046875,611.3526000976562,52
308,33080.796875,611.6399536132812,33081.8125,612.7398071289062,33082.171875,612.7587890625,33080.2421875,611.539794921875,52
309,33080.68359375,611.8948974609375,33082.28125,613.0314331054688,33082.2734375,613.0057373046875,33080.96875,611.8860473632812,52
310,33081.23828125,612.1463623046875,33082.74609375,613.2417602539062,33082.6328125,613.225830078125,33080.90234375,612.095458984375,52
311,33081.515625,612.4005737304688,33083.22265625,613.5303955078125,33083.2265625,613.525146484375,33081.43359375,612.4323120117188,52
312,33083.2265625,613.525146484375,33084.93359375,614.7449951171875,33084.640625,614.7071533203125,33083.22265625,613.5303955078125,53
313,33083.671875,613.763671875,33084.63671875,614.7752685546875,33085.4921875,614.8290405273438,33083.453125,613.6220703125,53
314,33083.796875,613.9467163085938,33085.31640625,615.0076904296875,33085.23828125,614.955322265625,33083.86328125,613.8731689453125,53
315,33084.140625,614.2247314453125,33085.6484375,615.218505859375,33085.3125,615.2245483398438,33084.1484375,614.2064208984375,53
316,33084.4140625,614.443603515625,33085.83984375,615.4415893554688,33085.9453125,615.4494018554688,33084.375,614.4541625976562,53
317,33084.640625,614.7071533203125,33086.421875,615.772705078125,33086.4921875,615.7435913085938,33084.93359375,614.7449951171875,53
318,33086.4921875,615.7435913085938,33087.9765625,616.95849609375,33088.02734375,616.9551391601562,33086.421875,615.772705078125,54
319,33086.828125,615.9060668945312,33087.96484375,617.05615234375,33088.6015625,617.0947875976562,33086.78125,615.9517211914062,54
320,33087.2421875,616.2000122070312,33088.64453125,617.265869140625,33088.4140625,617.2981567382812,33086.94921875,616.1212158203125,54
321,33087.3671875,616.450439453125,33088.9765625,617.5665283203125,33088.6171875,617.56005859375,33087.39453125,616.4466552734375,54
322,33087.7421875,616.6556396484375,33089.16796875,617.7772827148438,33089.19921875,617.7520751953125,33087.52734375,616.68994140625,54
323,33088.02734375,616.9551391601562,33089.69921875,618.0538940429688,33089.66796875,618.01513671875,33087.9765625,616.95849609375,54
324,33089.66796875,618.01513671875,33091.28515625,619.1480712890625,33091.03125,619.1700439453125,33089.69921875,618.0538940429688,55
325,33090.01171875,618.1685791015625,33091.0,619.3128662109375,33091.90625,619.2730712890625,33089.99609375,618.1632080078125,55
326,33090.34375,618.3658447265625,33091.80859375,619.46337890625,33091.515625,619.478759765625,33090.1484375,618.3717041015625,55
327,33090.6796875,618.6612548828125,33092.21484375,619.7341918945312,33091.640625,619.728271484375,33090.3515625,618.615234375,55
328,33090.703125,618.8450317382812,33092.28125,619.9547729492188,33092.34375,619.9068603515625,33090.8203125,618.8751831054688,55
329,33091.03125,619.1700439453125,33093.0234375,620.1937866210938,33092.69140625,620.219970703125,33091.28515625,619.1480712890625,55
330,33092.69140625,620.219970703125,33094.4140625,621.3519287109375,33094.23046875,621.3604736328125,33093.0234375,620.1937866210938,56
331,33093.359375,620.3731079101562,33094.265625,621.452392578125,33094.86328125,621.4441528320312,33092.9609375,620.360595703125,56
332,33093.4296875,620.6064453125,33095.15625,621.5933837890625,33094.40625,621.646484375,33093.40625,620.5947265625,56
333,33093.734375,620.857421875,33095.03125,621.847412109375,33094.98828125,621.841796875,33093.6484375,620.8689575195312,56
334,33094.0546875,621.0984497070312,33095.765625,622.077880859375,33095.1015625,622.0530395507812,33093.8046875,621.0357666015625,56
335,33094.23046875,621.3604736328125,33095.69921875,622.3903198242188,33096.2890625,622.368896484375,33094.4140625,621.3519287109375,56
336,33096.2890625,622.368896484375,33097.42578125,623.5103149414062,33097.45703125,623.4915771484375,33095.69921875,622.3903198242188,57
337,33095.82421875,622.5087280273438,33097.59765625,623.6072998046875,33097.83203125,623.6112060546875,33096.75,622.4896240234375,57
338,33096.9296875,622.776123046875,33098.1484375,623.7904052734375,33097.6640625,623.7352905273438,33096.1484375,622.6632080078125,57
339,33096.87109375,623.00439453125,33098.171875,624.0421142578125,33098.1484375,623.9874267578125,33096.75,623.0083618164062,57
340,33096.77734375,623.2271118164062,33098.57421875,624.2495727539062,33098.5859375,624.236328125,33097.3359375,623.2283935546875,57
341,33097.45703125,623.4915771484375,33098.97265625,624.5029296875,33099.203125,624.5245361328125,33097.42578125,623.5103149414062,57
342,33099.203125,624.5245361328125,33100.3671875,625.697265625,33100.83984375,625.6343994140625,33098.97265625,624.5029296875,58
343,33099.1015625,624.7080078125,33101.00390625,625.688232421875,33100.73046875,625.850830078125,33099.8125,624.6515502929688,58
